ProbeID	REGENS:248	REGENS:249	REGENS:250	REGENS:251	REGENS:252	REGENS:253
ENSDART00000043190	4.178828924	3.787775487	4.059032252	4.005180019	4.080961637	3.721623125
ENSDART00000043193	2.71871228	2.489155165	2.489988497	2.460654765	2.030334678	2.154827524
ENSDART00000043201	2.420784961	2.790752411	2.694185342	3.004457759	2.967977391	2.639893506
ENSDART00000043210	0	0	0	0	0	0
ENSDART00000043218	3.761435498	3.858928759	3.591025027	3.772251362	3.86963542	3.865280615
ENSDART00000043220	3.564467021	3.489390292	3.425273918	3.354711402	3.094422125	3.002263078
ENSDART00000043226	0.188491123	0.277995981	0.180734167	0.171212741	0.356655634	0.179910513
ENSDART00000043236	1.209122492	1.685343615	2.024884319	2.138199983	2.094899993	1.951876507
ENSDART00000043239	0	0	0	0	0	0
ENSDART00000043248	0.039719917	0	0	0	0	0
ENSDART00000043251	4.306429191	4.169985536	3.948641074	4.227675591	4.248792187	3.896495107
ENSDART00000043259	0.078375512	0.313673004	0.111133265	0.130276517	0.128933072	0.179910513
ENSDART00000043267	2.687794966	2.75226795	2.530542079	2.703256195	2.803851644	2.538004929
ENSDART00000043291	1.155896186	0.863684191	0.971527658	0.936239128	0	0
ENSDART00000043292	7.630713098	7.54506957	7.380457006	7.733447611	7.734234598	7.706529685
ENSDART00000043298	4.55794386	5.244732044	4.69805848	4.715010648	5.252227814	6.733726488
ENSDART00000043309	0	0	0	0	0	0
ENSDART00000043312	6.872915153	5.961016549	7.111144229	7.151657641	7.161475672	6.997562035
ENSDART00000043316	3.24578948	2.75226795	3.294017182	3.18519998	3.104911035	3.099358535
ENSDART00000043317	4.260942191	4.501159146	4.106750463	4.005180019	3.764396769	3.692277974
ENSDART00000043341	0.039719917	0	0.146353401	0	0.044270411	0.074677299
ENSDART00000043345	6.467332575	6.452569376	5.879423729	5.95167475	5.63443011	5.084820171
ENSDART00000043382	0.116022338	0.085039773	0	0.088144729	0.128933072	0.110614702
ENSDART00000043389	0	0	0	0	0	0
ENSDART00000043397	2.760912751	2.512370061	2.455300696	2.639044931	2.603913972	2.370261274
ENSDART00000043403	3.867327106	3.822243409	3.765394188	3.89646647	3.747759989	3.961895102
ENSDART00000043429	5.880052491	6.272793016	6.048369778	5.718687455	6.034207441	6.064552652
ENSDART00000043431	4.364278456	4.388570414	4.146432	4.577116848	4.455529703	4.386951806
ENSDART00000043440	3.140122541	3.977667055	3.294017182	3.526242296	3.422557536	3.983860048
ENSDART00000043448	0	0	0	0	0	0
ENSDART00000043452	2.65620055	2.367123143	2.85717551	2.99878332	2.710781212	2.399608209
ENSDART00000043455	4.075129838	4.495345256	3.938630387	4.010829403	4.227351151	4.052443607
ENSDART00000043462	5.592720841	5.479785191	5.663933914	5.944313086	5.646147745	5.815155019
ENSDART00000043466	1.260454756	1.557259826	1.120652366	1.515292646	1.655419955	1.314703786
ENSDART00000043483	3.074709261	3.512601435	3.213277833	3.209968322	3.309206864	3.117134328
ENSDART00000043484	0.116022338	0.628962846	0	0.287481842	0.321111424	0.51096554
ENSDART00000043492	3.731429777	3.535445045	3.650498375	3.902557078	3.527647489	3.558814451
ENSDART00000043496	0.116022338	0	0.566043511	0.287481842	0.490673312	0
ENSDART00000043499	4.639377548	4.572842821	4.343293696	4.445644708	4.004594985	4.111277546
ENSDART00000043502	0	0	0	0	0	0
ENSDART00000043507	5.392524598	5.286851213	4.889504307	4.725355746	4.817830742	4.539752045
ENSDART00000043516	0	0	0	0	0	0
ENSDART00000043522	2.975796208	3.31553073	3.22568057	3.195158402	3.345041957	3.295550275
ENSDART00000043525	5.338807611	4.677529563	4.237029825	5.134046325	5.192010989	3.349181581
ENSDART00000043546	4.537280049	4.489507841	4.189279146	4.296360713	4.239302155	4.250665221
ENSDART00000043554	0	0	0	0	0	0.145678621
ENSDART00000043555	0.386321769	0.628962846	0.310606498	0.732507331	0	0.427944449
ENSDART00000043556	2.219328581	2.045067092	2.151625692	2.46888724	2.030334678	2.084286189
ENSDART00000043582	5.063345779	5.203724981	5.23655571	4.987030885	5.104555127	5.06892438
ENSDART00000043595	3.117099637	3.234087731	3.381603745	3.070865191	2.625930105	2.813470971
ENSDART00000043603	0.078375512	0.04314638	0.038003601	0	0	0.03782178
ENSDART00000043609	0	0	0	0.044745435	0	0
ENSDART00000043626	0.223404624	0.125750903	0	0.044745435	0.128933072	0
ENSDART00000043638	1.741918618	1.615594	1.743689674	1.651719205	1.75201198	1.891184993
ENSDART00000043643	2.736949554	1.764822064	2.841143277	2.660767784	2.835687746	2.735058559
ENSDART00000043651	2.479731597	2.550250235	2.639614948	2.616989988	2.363027956	2.010117581
ENSDART00000043658	0.078375512	0.04314638	0.075031748	0.044745435	0.087222692	0
ENSDART00000043660	6.037323241	6.069992353	6.053017145	6.1566813	5.984661169	6.047272224
ENSDART00000043666	3.656762642	3.384255816	3.739680291	3.478113893	3.331707889	3.030677792
ENSDART00000043678	5.778063999	5.150462394	5.506813026	5.718687455	5.638045684	5.451738132
ENSDART00000043684	0	0	0	0	0	0
ENSDART00000043688	0	0	0	0.044745435	0	0
ENSDART00000043689	0.223404624	0.20388078	0.075031748	0.130276517	0	0.110614702
ENSDART00000043701	0.665573987	0.738021389	0.805192581	0.55828459	0.458317862	0.537610468
ENSDART00000043711	5.120030105	5.075808733	4.690621617	4.855068958	4.892381874	4.940031635
ENSDART00000043713	4.917728604	5.293566954	4.831176964	4.884600134	4.991807467	4.958636962
ENSDART00000043715	0	0	0	0	0	0
ENSDART00000043727	3.755484072	3.157620399	3.571722933	3.668848596	3.636485237	3.704087758
ENSDART00000043737	0.416808389	0.415697461	0.247131238	0	0.425220093	0.483819237
ENSDART00000043743	1.449262075	1.432999764	2.476213297	0.588822275	1.473116617	1.643864446
ENSDART00000043751	3.749507993	3.958074036	3.785081763	3.557458444	3.757765061	4.131096708
ENSDART00000043753	2.3195421	1.864409536	1.696945093	2.435671669	1.282992757	1.911700496
ENSDART00000043756	2.015302426	1.511907201	1.986528897	2.12783909	2.136392154	2.038379517
ENSDART00000043774	3.85902498	3.781419148	3.858598409	4.150447068	4.083615647	3.939590564
ENSDART00000043776	5.937035092	6.294158839	5.851017637	6.140022891	6.287710549	6.249184706
ENSDART00000043795	0.15271171	0.277995981	0.075031748	0.287481842	0.28466933	0
ENSDART00000043801	0.039719917	0.04314638	0.075031748	0	0.044270411	0.03782178
ENSDART00000043802	4.516315963	4.706335631	4.57582327	4.649522494	4.407615356	4.144159821
ENSDART00000043812	4.412351973	4.229566204	4.176558087	4.263610383	4.06224559	4.061652623
ENSDART00000043815	2.754959163	2.991334915	2.569986814	2.855437312	2.97371169	2.90328986
ENSDART00000043823	1.823829504	1.542300139	1.966961889	1.841206138	2.24470112	2.066098432
ENSDART00000043843	4.187695834	4.792619703	4.199795011	4.709810148	4.6737916	4.659829212
ENSDART00000043855	4.537280049	5.16151815	4.339494449	4.220379962	4.607104323	4.659829212
ENSDART00000043857	4.862041412	5.097718164	5.12731803	5.128860242	5.144504012	5.096068025
ENSDART00000043866	2.166484442	1.991002832	2.235789249	2.460654765	2.363027956	2.278459097
ENSDART00000043870	6.156153744	6.553006918	6.35632822	6.379915724	6.53705259	6.600668324
ENSDART00000043881	1.985103413	1.77765298	2.125388466	1.815613259	1.683683836	1.474930474
ENSDART00000043883	0.877687302	0.764044867	0	0.588822275	0.553285434	0.866666234
ENSDART00000043887	0	0	0	0.088144729	0	0
ENSDART00000043899	0.039719917	0	0.214314643	0.249757115	0	0
ENSDART00000043902	3.853463569	3.550475614	3.522306705	3.808382632	3.976310977	3.993515922
ENSDART00000043908	0	0.125750903	0	0	0	0
ENSDART00000043920	4.379836961	3.512601435	4.669592112	4.420398027	4.434892617	4.569107725
ENSDART00000043924	0.665573987	0.571177656	0.485820034	0	0.613292875	0.711499633
ENSDART00000043930	0	0.085039773	0.075031748	0.130276517	0.208901612	0.03782178
ENSDART00000043932	1.260454756	1.126960419	0.848608516	0	0	1.025699451
ENSDART00000043933	6.886253509	7.220027317	6.583315153	6.736379858	6.530745378	6.38377028
ENSDART00000043936	0.223404624	0.085039773	0.310606498	0.395075458	0.642385849	0.213348951
ENSDART00000043938	4.814173552	4.013362858	4.347082963	4.428862772	3.647289542	3.525923348
ENSDART00000043945	6.060437766	6.131883404	6.379639629	6.072747423	6.586541542	6.632689207
ENSDART00000043946	0	0	0.075031748	0.044745435	0.044270411	0
ENSDART00000043952	5.07534008	4.238874851	5.064262208	4.862899116	4.901435615	4.692801507
ENSDART00000043953	0	0	0	0.044745435	0.044270411	0.03782178
ENSDART00000043956	1.023487593	1.383496974	0.591823062	0.837966522	0.904984311	1.081090331
ENSDART00000043960	4.231230906	4.361127466	4.300941349	4.282415793	4.377651356	4.311759845
ENSDART00000043961	2.413244358	1.366611249	3.140907493	2.91690461	2.008154425	1.680192034
ENSDART00000043984	1.357944895	1.400187348	1.120652366	1.196322068	1.440360485	1.044400374
ENSDART00000044000	0.877687302	0.71151986	0.931707015	0.863169335	1.020293822	1.568344229
ENSDART00000044005	3.045740834	3.034737349	2.974505781	3.038043534	2.566456938	2.943697515
ENSDART00000044009	1.023487593	0.571177656	0.714232851	0.6480243	0.952219699	0.66391832
ENSDART00000044030	0.039719917	0.165344672	0.038003601	0	0.044270411	0.074677299
ENSDART00000044037	0.039719917	0.04314638	0	0.044745435	0.044270411	0.145678621
ENSDART00000044043	4.702606646	4.495345256	4.709878293	4.775996933	4.485942163	4.454927725
ENSDART00000044057	2.923674572	2.587161202	2.867765534	3.134349919	2.927186142	2.340304954
ENSDART00000044069	0	0.04314638	0	0	0.044270411	0
ENSDART00000044078	4.011631865	3.029382916	3.418086737	0	4.643533775	3.770179571
ENSDART00000044080	0	0	0	0	0	0.074677299
ENSDART00000044083	3.287631004	3.293364975	3.535650748	3.603051637	3.741051184	3.797996959
ENSDART00000044085	0.587323204	0.085039773	0.782984622	0.429227828	0.583601126	0.537610468
ENSDART00000044089	1.155896186	1.33223507	1.223178728	0.863169335	0.880773714	1.099091234
ENSDART00000044096	5.605184275	6.050300492	5.651730005	6.02399485	5.93261679	6.021547203
ENSDART00000044097	0.613881187	0.71151986	0.458055958	0.55828459	0.321111424	0.339852551
ENSDART00000044115	4.026535256	3.800404761	3.877062144	3.884207569	3.787370587	3.88097228
ENSDART00000044125	3.793736604	3.177120546	3.68683532	3.700654951	3.599875084	3.190329359
ENSDART00000044126	0.15271171	0	0.038003601	0.044745435	0.087222692	0.03782178
ENSDART00000044128	5.675422945	5.354784178	5.323750302	5.522060347	5.234425195	5.191441214
ENSDART00000044150	4.885392636	4.398987937	4.50974399	4.571393714	4.487947046	4.619864795
ENSDART00000044154	0.223404624	0.04314638	0.038003601	0.044745435	0.169471352	0.145678621
ENSDART00000044157	3.383360929	3.775034679	4.155103837	4.103631332	3.686227145	3.539169908
ENSDART00000044162	3.611352776	3.742681528	3.574957936	3.758885085	3.929870541	3.954498505
ENSDART00000044184	3.85902498	4.032224009	3.796212345	3.86873599	3.990522294	3.906751639
ENSDART00000044190	0.355176982	0.684522389	0.279217936	1.235451122	0.391345143	1.34519081
ENSDART00000044203	4.551088756	4.592945563	4.5579511	4.784266968	4.657851833	4.618305372
ENSDART00000044208	0.188491123	0.448162926	0	0.171212741	0.087222692	0.03782178
ENSDART00000044214	3.402529469	3.257175798	3.542276768	3.286485054	3.29553585	3.169184194
ENSDART00000044218	0	0.448162926	0	0	0.044270411	0
ENSDART00000044224	2.700241512	2.706032174	2.368480305	2.52523557	2.520185757	2.34785255
ENSDART00000044227	0	0	0	0.044745435	0	0.03782178
ENSDART00000044234	0.877687302	1.02303438	0.247131238	0.287481842	0	0
ENSDART00000044235	0.962796613	1.001319623	1.102833227	1.499306033	1.264398865	1.330027828
ENSDART00000044238	8.458147008	8.968854168	8.398661255	7.488736251	7.275548943	7.564959403
ENSDART00000044241	0.039719917	0	0.075031748	0.044745435	0	0
ENSDART00000044242	1.765800099	1.87638817	0.971527658	0	1.423699234	0.928376085
ENSDART00000044264	6.842006449	6.157265748	7.062421568	7.121622241	6.980006722	7.089346663
ENSDART00000044270	2.472493642	2.43348864	2.361003799	2.485212584	2.456087766	2.340304954
ENSDART00000044276	3.387215066	2.408957942	3.027416832	3.243944794	3.234750467	2.797023372
ENSDART00000044282	0.078375512	0.814724553	0.591823062	0.211019384	0.553285434	0.589467965
ENSDART00000044294	5.117712195	5.641185598	5.379391836	5.275691801	5.435837209	5.300478798
ENSDART00000044301	1.954258725	1.449130295	1.648635083	1.749571395	0.997957455	1.134432931
ENSDART00000044314	6.834968596	6.281827748	6.793003795	6.820410067	6.677190317	6.708298429
ENSDART00000044328	5.446161722	5.167623825	5.239616669	5.268635576	5.366698362	5.346414766
ENSDART00000044331	7.186101598	6.735885428	7.01854473	7.089947791	7.01135871	6.858517623
ENSDART00000044357	0.257493138	0.241414266	0.214314643	0.211019384	0.28466933	0.483819237
ENSDART00000044361	0.810389404	0.165344672	0.591823062	0.887939422	0.856149882	0.866666234
ENSDART00000044368	3.746510645	3.675713735	3.754022333	3.614228304	3.472013379	3.408128406
ENSDART00000044371	2.175427313	2.504673194	1.896308679	1.903269846	1.867395967	1.50224297
ENSDART00000044377	1.357944895	0.448162926	0.760429456	0.936239128	0.753223425	1.447090915
ENSDART00000044378	2.597526185	2.127564797	2.243941736	2.393047039	2.041298225	1.418703549
ENSDART00000044387	0.962796613	1.314734855	0.890755987	0.863169335	1.063955121	0.987554277
ENSDART00000044389	2.035089534	2.127564797	1.800067864	1.903269846	2.397566397	2.278459097
ENSDART00000044397	0	0	0	0	0	0.03782178
ENSDART00000044411	6.392129555	6.392319415	6.71304108	6.637140839	6.623487302	6.659093679
ENSDART00000044423	2.48693342	2.732633775	3.060104423	2.689231968	2.668979376	2.717686719
ENSDART00000044425	0	0	0.075031748	0	0.044270411	0
ENSDART00000044426	3.516006209	3.489390292	3.762559617	4.01364582	3.87270766	3.68633663
ENSDART00000044429	3.567867007	3.758948794	3.845263838	3.639975316	3.744409486	3.647109779
ENSDART00000044432	0	0	0.458055958	0	0	0
ENSDART00000044452	3.060297755	3.31112474	2.530542079	2.952565965	2.909344821	2.392327251
ENSDART00000044453	3.516006209	3.765404687	3.874438891	3.92067613	4.001791407	3.92956566
ENSDART00000044462	3.557642916	3.943914297	2.969598053	3.445112512	3.625599408	3.295550275
ENSDART00000044471	0	0	0	0	0	0
ENSDART00000044482	0	0	0.038003601	0	0.087222692	0
ENSDART00000044487	0.078375512	0	0.180734167	0	0.247282812	0.213348951
ENSDART00000044497	3.971119992	3.736122914	4.289171615	4.275392459	4.220132738	4.091182319
ENSDART00000044499	0.078375512	0.125750903	0.111133265	0.044745435	0.128933072	0.03782178
ENSDART00000044504	0.188491123	0	0.146353401	0	0.128933072	0.03782178
ENSDART00000044505	0	1.864409536	0	0	1.641077621	0
ENSDART00000044519	0.039719917	0	0.038003601	0	0.928795314	0.639525947
ENSDART00000044526	0	0	0	0	0	0
ENSDART00000044535	0	0	0	0	0	0
ENSDART00000044559	3.594782234	3.828422782	3.450150776	3.714569107	3.700129705	3.695239495
ENSDART00000044574	5.751399115	4.786284718	5.852351327	5.428076725	5.494851751	5.118304025
ENSDART00000044592	0.810389404	0.657010057	0.991033255	0.786200329	1.551893822	1.081090331
ENSDART00000044597	0.504583515	0	0.180734167	0.287481842	0	0
ENSDART00000044599	0	0	0	0	0.044270411	0
ENSDART00000044626	1.100630692	0.979273024	1.102833227	1.292224039	1.226476329	1.006752931
ENSDART00000044634	0	0	0	0	0	0
ENSDART00000044647	2.120919178	1.69889782	1.755142944	2.085635008	1.951164399	1.680192034
ENSDART00000044652	0.039719917	0	0.34132666	0.171212741	0.044270411	0.213348951
ENSDART00000044658	2.847388297	2.449613737	2.893905414	2.830097867	3.078544374	2.882653544
ENSDART00000044665	1.753908773	1.465082466	1.437384851	1.399477376	1.423699234	1.251726135
ENSDART00000044670	0.504583515	0.348489004	0.310606498	0.49519883	0.522319012	0.145678621
ENSDART00000044677	1.50707936	1.69889782	1.720506696	1.878763815	1.867395967	1.783989029
ENSDART00000044678	0	0	0	0.044745435	0	0
ENSDART00000044683	0.116022338	0	0	0	0	0
ENSDART00000044690	0	0	0	0	0	0
ENSDART00000044697	1.209122492	0.348489004	0.34132666	0	0.169471352	0.456152326
ENSDART00000044705	0.078375512	0.165344672	0.146353401	0.130276517	0	0.145678621
ENSDART00000044719	0.223404624	0.313673004	0.247131238	0.044745435	0.247282812	0.866666234
ENSDART00000044733	0	0	0.038003601	0	0	0
ENSDART00000044735	0	0	0	0	0	0
ENSDART00000044738	3.650362373	3.453857997	3.399960561	3.372373048	3.313735232	3.6317339
ENSDART00000044739	0	0	0	0	0	0
ENSDART00000044743	0	0	0	0	0	0
ENSDART00000044756	3.135547259	3.137853062	3.246117755	3.591787708	3.621952468	3.571763764
ENSDART00000044776	6.189091837	5.691208139	5.883995498	5.958999039	5.739139837	5.617020121
ENSDART00000044784	1.901338593	2.465560592	2.034315935	2.294589305	1.985627837	2.066098432
ENSDART00000044786	0.475914439	0	0	0	0.356655634	0
ENSDART00000044803	0	0	0.075031748	0	0	0.145678621
ENSDART00000044812	0	0	0	0	0	0
ENSDART00000044837	0	0	0	0.044745435	0.128933072	0.074677299
ENSDART00000044838	6.047709754	5.36438483	5.911765773	6.005721477	5.887005188	5.858731187
ENSDART00000044859	4.246163032	4.373858339	4.287200624	4.265974509	4.320296917	4.307895378
ENSDART00000044860	4.716459226	4.51846155	4.770391761	4.550212481	4.614464175	4.487751164
ENSDART00000044873	5.626535734	6.313561819	5.441853404	5.600024086	5.748368602	5.893313468
ENSDART00000044876	3.536974763	3.790943185	3.782285648	3.865621664	4.178531826	3.867907774
ENSDART00000044884	0	0	0.371406294	0	0	0
ENSDART00000044896	0.983311933	2.644322173	1.533632954	1.694471019	1.915857499	1.921849874
ENSDART00000044909	1.943828855	1.58672173	2.024884319	2.375638203	2.008154425	1.921849874
ENSDART00000044918	4.676072112	5.01615405	4.470331331	4.950752823	5.451332538	5.420761616
ENSDART00000044937	0	0	0	0	0	0
ENSDART00000044943	0	0	0	0	0	0
ENSDART00000044949	4.026535256	4.169985536	4.287200624	4.188332168	4.099437987	3.875760666
ENSDART00000044963	1.449262075	1.260923289	1.832866681	2.375638203	1.473116617	1.52904799
ENSDART00000044970	0.15271171	0.165344672	0	0	0	0.179910513
ENSDART00000044971	0.257493138	0.165344672	0.400871567	0.287481842	0.613292875	0.339852551
ENSDART00000044986	2.604164649	3.375842097	2.735246377	2.703256195	3.099676112	3.255983612
ENSDART00000044987	6.959269495	6.94370867	6.822223312	6.837995622	6.880498796	6.871339774
ENSDART00000044993	1.003539608	0.789607236	1.18980634	1.273546874	0.613292875	1.044400374
ENSDART00000045015	4.78086766	4.634094622	5.011516153	5.014004703	5.120150706	4.977005402
ENSDART00000045016	4.233373553	3.983216533	3.855941336	3.785494939	4.099437987	3.613063887
ENSDART00000045018	1.062574701	1.166521459	0.911376796	1.235451122	0.975269823	0.968096687
ENSDART00000045036	4.360362471	4.25960227	4.093276977	4.370737694	4.281524156	4.330928416
ENSDART00000045038	4.989207252	4.616347756	4.934273791	5.105289369	4.811440698	4.851214183
ENSDART00000045040	0.116022338	0	0	0	0	0
ENSDART00000045043	0	0	0	0	0.044270411	0.03782178
ENSDART00000045049	0.587323204	1.815474929	0.214314643	1.050354881	0.975269823	0.734714465
ENSDART00000045056	1.777594212	1.802977462	1.755142944	1.841206138	1.791507588	1.568344229
